iteration,cost,selected operator,applied changes,improved cost
5782,8.298221280259725,TWOOPT,True,True
5783,8.208662699856069,TWOOPT,True,True
5784,8.208662699856069,TWOOPT,False,False
5785,8.461205113433646,TWOOPT,True,False
5786,8.432507642554624,TWOOPT,True,True
5787,7.877120207789217,TWOOPT,True,True
5788,7.898582960015679,TWOOPT,True,False
5789,7.880177506242715,TWOOPT,True,True
5790,7.78717537581541,TWOOPT,True,True
5791,7.806538115151497,TWOOPT,True,False
5792,8.142841411200905,RELOCATE,True,False
5793,8.067537253827368,TWOOPT,True,True
5794,8.150292147054788,TWOOPT,True,False
5795,8.476741579517583,TWOOPT,True,False
5796,8.488915313593736,TWOOPT,True,False
5797,8.38034586704857,RELOCATE,True,True
5798,8.168237737267999,TWOOPT,True,True
5799,6.919923388053569,TWOOPT,True,True
5800,6.919923388053569,TWOOPT,False,False
5801,7.099616239748463,TWOOPT,True,False
5802,7.234395301807224,TWOOPT,True,False
5803,7.4733074989004376,RELOCATE,True,False
5804,7.083258848404176,TWOOPT,True,True
5805,7.07581183181721,TWOOPT,True,True
5806,6.9714231840961025,TWOOPT,True,True
5807,6.97144295326105,TWOOPT,True,False
5808,6.984249945848813,TWOOPT,True,False
5809,7.033739163955561,TWOOPT,True,False
5810,6.722632014371678,TWOOPT,True,True
5811,6.722079962237062,TWOOPT,True,True
5812,6.845967902459144,RELOCATE,True,False
5813,6.887477654935916,TWOOPT,True,False
5814,7.574389227669174,RELOCATE,True,False
5815,7.647500467676274,TWOOPT,True,False
5816,7.216562362177668,TWOOPT,True,True
5817,7.218641337538317,TWOOPT,True,False
5818,7.916365503644471,TWOOPT,True,False
5819,7.726273250742219,TWOOPT,True,True
5820,7.698826275469676,TWOOPT,True,True
5821,7.645501953184073,TWOOPT,True,True
5822,7.692141339096407,TWOOPT,True,False
5823,7.558753574417784,TWOOPT,True,True
5824,8.799456255917294,TWOOPT,True,False
5825,8.013161069345257,TWOOPT,True,True
5826,7.993077051455462,RELOCATE,True,True
5827,7.954595111984568,TWOOPT,True,True
5828,7.941376261631266,TWOOPT,True,True
5829,7.668588803531521,TWOOPT,True,True
5830,8.242871319709677,TWOOPT,True,False
5831,8.276539308093437,TWOOPT,True,False
5832,8.255651046741862,TWOOPT,True,True
5833,8.335282288984716,TWOOPT,True,False
5834,8.98629787729837,TWOOPT,True,False
5835,9.163876928425411,TWOOPT,True,False
5836,9.075544489731868,TWOOPT,True,True
5837,8.60236667046995,TWOOPT,True,True
5838,8.60236667046995,RELOCATE,False,False
5839,7.507488473563501,TWOOPT,True,True
5840,7.567986449098025,TWOOPT,True,False
5841,7.567986449098025,TWOOPT,False,False
5842,8.041525988300506,TWOOPT,True,False
5843,8.043650546130989,TWOOPT,True,False
5844,8.09425619232686,TWOOPT,True,False
5845,7.949733199043392,TWOOPT,True,True
5846,8.089536326387957,TWOOPT,True,False
5847,8.070823090104593,TWOOPT,True,True
5848,8.070823090104593,TWOOPT,False,False
5849,8.24087908833991,TWOOPT,True,False
5850,7.9159879070267705,TWOOPT,True,True
5851,7.9838520646222175,TWOOPT,True,False
5852,7.9838520646222175,TWOOPT,False,False
5853,7.919983783087854,TWOOPT,True,True
5854,7.919983783087854,TWOOPT,False,False
5855,8.069939218318341,RELOCATE,True,False
5856,8.159724610632379,TWOOPT,True,False
5857,8.159724610632379,TWOOPT,False,False
5858,8.218439056814411,TWOOPT,True,False
5859,8.218439056814411,TWOOPT,False,False
5860,8.321224655600806,TWOOPT,True,False
5861,7.7977823781400994,TWOOPT,True,True
5862,7.817082982345026,TWOOPT,True,False
5863,7.836691262921075,RELOCATE,True,False
5864,7.864771583691489,TWOOPT,True,False
5865,7.864771583691489,TWOOPT,False,False
5866,7.926286846181557,TWOOPT,True,False
5867,7.957944109804933,TWOOPT,True,False
5868,8.379965403150923,TWOOPT,True,False
5869,8.42161604738266,TWOOPT,True,False
5870,8.067227299325182,TWOOPT,True,True
5871,8.434423537319235,RELOCATE,True,False
5872,8.444978208601192,TWOOPT,True,False
5873,8.198570184488213,RELOCATE,True,True
5874,8.594718351971842,TWOOPT,True,False
5875,8.73197432280534,TWOOPT,True,False
5876,8.775709819627462,TWOOPT,True,False
5877,8.71157351196247,TWOOPT,True,True
5878,8.71157351196247,TWOOPT,False,False
5879,9.70394624813323,TWOOPT,True,False
5880,8.539482494546695,RELOCATE,True,True
5881,8.104364836211968,TWOOPT,True,True
5882,7.941683929739775,TWOOPT,True,True
5883,7.608096351321003,TWOOPT,True,True
5884,7.670733113515571,TWOOPT,True,False
5885,7.549834396374063,TWOOPT,True,True
5886,7.549834396374063,TWOOPT,False,False
5887,7.601392938216547,TWOOPT,True,False
5888,8.0810199072129,TWOOPT,True,False
5889,7.128430085272076,TWOOPT,True,True
5890,7.007362802507004,TWOOPT,True,True
5891,7.007362802507004,TWOOPT,False,False
5892,7.738119707006964,TWOOPT,True,False
5893,6.88469585177162,TWOOPT,True,True
5894,7.841586230554183,TWOOPT,True,False
5895,7.921513899502685,TWOOPT,True,False
5896,7.626070246337196,RELOCATE,True,True
5897,7.604725214892955,TWOOPT,True,True
5898,7.422833353572232,TWOOPT,True,True
5899,7.752996919447946,TWOOPT,True,False
5900,7.214400888947691,TWOOPT,True,True
5901,7.149698530139023,TWOOPT,True,True
5902,7.149698530139023,TWOOPT,False,False
5903,7.183071411496783,TWOOPT,True,False
5904,7.328809546370721,RELOCATE,True,False
5905,7.351974477642442,RELOCATE,True,False
5906,8.24008015091577,TWOOPT,True,False
5907,7.570394654826119,TWOOPT,True,True
5908,7.55936661560436,TWOOPT,True,True
5909,7.401895241611751,TWOOPT,True,True
5910,7.401895241611751,TWOOPT,False,False
5911,7.3950430671210805,TWOOPT,True,True
5912,8.243545007984718,TWOOPT,True,False
5913,8.175026777574207,TWOOPT,True,True
5914,7.7476802875311,TWOOPT,True,True
5915,7.785100082659222,TWOOPT,True,False
5916,7.078858919698378,RELOCATE,True,True
5917,8.069759704645165,TWOOPT,True,False
5918,8.307576670959254,TWOOPT,True,False
5919,7.627242708446131,RELOCATE,True,True
5920,7.58968263576566,TWOOPT,True,True
5921,7.837472621025716,TWOOPT,True,False
5922,7.837472621025716,TWOOPT,False,False
5923,7.978943898297999,TWOOPT,True,False
5924,7.316180232202878,TWOOPT,True,True
5925,7.519635204503751,TWOOPT,True,False
5926,7.52948014005452,TWOOPT,True,False
5927,7.837201963630531,TWOOPT,True,False
5928,7.453810308420177,TWOOPT,True,True
5929,7.377928020052191,TWOOPT,True,True
5930,7.8287771493014535,TWOOPT,True,False
5931,7.36737589835994,RELOCATE,True,True
5932,7.023415652242146,TWOOPT,True,True
5933,7.350360399007849,RELOCATE,True,False
5934,7.327800170312992,RELOCATE,True,True
5935,7.092948763514382,TWOOPT,True,True
5936,7.153568776407104,TWOOPT,True,False
5937,7.17872162087524,TWOOPT,True,False
5938,7.233632903179851,TWOOPT,True,False
5939,7.381308253993179,RELOCATE,True,False
5940,7.810092198610014,TWOOPT,True,False
5941,8.271400038409597,TWOOPT,True,False
5942,8.6632407290275,RELOCATE,True,False
5943,7.917977275739707,TWOOPT,True,True
5944,8.20192844454912,RELOCATE,True,False
5945,9.010835651871812,TWOOPT,True,False
5946,8.920746832166072,TWOOPT,True,True
5947,8.065914542274328,TWOOPT,True,True
5948,7.608375662615851,TWOOPT,True,True
5949,8.584287963981954,TWOOPT,True,False
5950,8.010342738331998,TWOOPT,True,True
5951,7.133745640707541,RELOCATE,True,True
5952,7.147196776665927,TWOOPT,True,False
5953,7.147196776665927,TWOOPT,False,False
5954,7.103844614906584,TWOOPT,True,True
5955,7.240515057953403,TWOOPT,True,False
5956,7.075272565152582,TWOOPT,True,True
5957,7.075272565152582,RELOCATE,False,False
5958,6.940104066398437,TWOOPT,True,True
5959,7.019371781391756,TWOOPT,True,False
5960,6.899080333264642,TWOOPT,True,True
5961,6.978306280110792,TWOOPT,True,False
5962,6.97907735717488,TWOOPT,True,False
5963,6.916419155632835,RELOCATE,True,True
5964,7.058568953870973,TWOOPT,True,False
5965,7.186360662686052,TWOOPT,True,False
5966,6.651933463619823,TWOOPT,True,True
5967,7.013456085413975,TWOOPT,True,False
5968,7.013456085413975,TWOOPT,False,False
5969,7.5822881029525995,TWOOPT,True,False
5970,8.72909200684602,TWOOPT,True,False
5971,7.896366990422827,TWOOPT,True,True
5972,8.08196405998217,TWOOPT,True,False
5973,7.936043973535352,RELOCATE,True,True
5974,7.973246755545945,TWOOPT,True,False
5975,7.681509555221931,TWOOPT,True,True
5976,7.253067329402602,TWOOPT,True,True
5977,8.269739697084892,TWOOPT,True,False
5978,9.45420971618509,TWOOPT,True,False
5979,9.579800114576422,RELOCATE,True,False
5980,9.412755919264852,TWOOPT,True,True
5981,8.366710098007015,TWOOPT,True,True
5982,8.366710098007015,RELOCATE,False,False
5983,7.623073387456097,TWOOPT,True,True
5984,7.183698566134977,TWOOPT,True,True
5985,7.614146045688262,TWOOPT,True,False
5986,7.614146045688262,RELOCATE,False,False
5987,7.614146045688262,TWOOPT,False,False
5988,7.614146045688262,RELOCATE,False,False
5989,8.322711406117236,RELOCATE,True,False
5990,8.537588866326374,TWOOPT,True,False
5991,7.964880222654154,RELOCATE,True,True
5992,8.067131079517,TWOOPT,True,False
5993,7.857920059065057,TWOOPT,True,True
5994,7.65681517344218,TWOOPT,True,True
5995,8.101674642194418,RELOCATE,True,False
5996,7.57645777389239,TWOOPT,True,True
5997,7.57645777389239,TWOOPT,False,False
5998,7.253549882569756,TWOOPT,True,True
5999,7.902657692083885,TWOOPT,True,False
6000,9.00526097796435,RELOCATE,True,False
6001,8.80478269193513,TWOOPT,True,True
6002,8.42405061524785,TWOOPT,True,True
6003,8.481881723824696,TWOOPT,True,False
6004,8.993975249631271,TWOOPT,True,False
6005,8.849710285938285,RELOCATE,True,True
6006,8.959211083025037,TWOOPT,True,False
6007,8.677668909335274,TWOOPT,True,True
6008,8.826324975219665,TWOOPT,True,False
6009,8.840237072175412,TWOOPT,True,False
6010,7.997956750609987,TWOOPT,True,True
6011,8.2942365396529,RELOCATE,True,False
6012,8.165829111623971,RELOCATE,True,True
6013,7.818390719903603,TWOOPT,True,True
6014,7.818390719903603,TWOOPT,False,False
6015,7.818390719903603,TWOOPT,False,False
6016,8.472864597555619,TWOOPT,True,False
6017,8.684175938549526,TWOOPT,True,False
6018,8.643203703839092,TWOOPT,True,True
6019,8.024182468887371,TWOOPT,True,True
6020,8.693576823602978,TWOOPT,True,False
6021,8.712888417084857,TWOOPT,True,False
6022,8.50618541250809,TWOOPT,True,True
6023,8.442139722626544,RELOCATE,True,True
6024,8.405976908191487,TWOOPT,True,True
6025,8.327442782217933,TWOOPT,True,True
6026,8.327442782217933,TWOOPT,False,False
6027,8.4708715771677,TWOOPT,True,False
6028,8.400757182145279,TWOOPT,True,True
6029,8.756421251817263,RELOCATE,True,False
6030,7.949436585784982,RELOCATE,True,True
6031,7.949436585784982,TWOOPT,False,False
6032,7.949436585784982,TWOOPT,False,False
6033,7.847068495310696,TWOOPT,True,True
6034,8.645883535097878,RELOCATE,True,False
6035,7.9329592872310855,TWOOPT,True,True
6036,7.719772408439127,TWOOPT,True,True
6037,8.049131610110845,TWOOPT,True,False
6038,7.948179372846987,TWOOPT,True,True
6039,8.24087619980488,TWOOPT,True,False
6040,8.655569855107519,TWOOPT,True,False
6041,8.171981441862183,TWOOPT,True,True
6042,8.254939565911135,RELOCATE,True,False
6043,8.004523587401218,TWOOPT,True,True
6044,7.730955951370597,TWOOPT,True,True
6045,7.730955951370597,TWOOPT,False,False
6046,7.961267704627364,TWOOPT,True,False
6047,8.29614828561915,TWOOPT,True,False
6048,8.271506421077163,TWOOPT,True,True
6049,8.398112152883817,TWOOPT,True,False
6050,8.426598881035233,TWOOPT,True,False
6051,9.023030527183092,TWOOPT,True,False
6052,8.683526605008279,TWOOPT,True,True
6053,8.683526605008279,TWOOPT,False,False
6054,8.46580898478601,TWOOPT,True,True
6055,9.102604655035396,TWOOPT,True,False
6056,7.7824106161447375,RELOCATE,True,True
6057,7.704690964682206,TWOOPT,True,True
6058,7.8004945588777534,TWOOPT,True,False
6059,7.513073977005559,TWOOPT,True,True
6060,8.116340056303912,TWOOPT,True,False
6061,7.855858374729026,RELOCATE,True,True
6062,7.537962621872522,TWOOPT,True,True
6063,7.483914452525978,TWOOPT,True,True
6064,7.6154994622015195,TWOOPT,True,False
6065,7.86650556970066,TWOOPT,True,False
6066,7.8700009008776615,TWOOPT,True,False
6067,7.519030171148846,TWOOPT,True,True
6068,7.583795144187324,TWOOPT,True,False
6069,7.317783989940614,TWOOPT,True,True
6070,7.543324859186326,TWOOPT,True,False
6071,7.5225126519161,TWOOPT,True,True
6072,7.731957511544138,TWOOPT,True,False
6073,7.732632180811214,TWOOPT,True,False
6074,8.089327781905643,TWOOPT,True,False
6075,6.993276932381822,TWOOPT,True,True
6076,7.514527780351745,RELOCATE,True,False
6077,8.00125289476427,RELOCATE,True,False
6078,7.556637392709034,TWOOPT,True,True
6079,7.7562825626566365,RELOCATE,True,False
6080,7.873473662238775,TWOOPT,True,False
6081,7.915693093400385,TWOOPT,True,False
6082,9.375921636530013,TWOOPT,True,False
6083,8.01423976795219,TWOOPT,True,True
6084,7.9999404633610585,TWOOPT,True,True
6085,7.9999404633610585,TWOOPT,False,False
6086,7.97382262751252,TWOOPT,True,True
6087,7.07195418514897,RELOCATE,True,True
6088,7.007229320114142,RELOCATE,True,True
6089,6.943691214852446,TWOOPT,True,True
6090,6.822460143273149,TWOOPT,True,True
6091,7.587764464365128,RELOCATE,True,False
6092,7.939523880367587,TWOOPT,True,False
6093,7.939523880367587,TWOOPT,False,False
6094,7.524541248645267,TWOOPT,True,True
6095,7.201506781142616,TWOOPT,True,True
6096,7.494856093534609,TWOOPT,True,False
6097,7.9602382396197235,TWOOPT,True,False
6098,7.9602382396197235,TWOOPT,False,False
6099,7.9602382396197235,RELOCATE,False,False
6100,7.640954000500868,TWOOPT,True,True
6101,7.652472624567229,TWOOPT,True,False
6102,7.9666104246678415,RELOCATE,True,False
6103,7.9666104246678415,RELOCATE,False,False
6104,7.876903330357214,TWOOPT,True,True
6105,7.884317090506629,TWOOPT,True,False
6106,7.884317090506629,RELOCATE,False,False
6107,8.249589761825579,TWOOPT,True,False
6108,7.729624858926329,TWOOPT,True,True
6109,7.742093003532926,TWOOPT,True,False
6110,7.682807056510175,TWOOPT,True,True
6111,7.681148206956978,TWOOPT,True,True
6112,7.947349462638723,TWOOPT,True,False
6113,7.947349462638723,TWOOPT,False,False
6114,7.947349462638723,TWOOPT,False,False
6115,7.705215139245147,TWOOPT,True,True
6116,7.705215139245147,RELOCATE,False,False
6117,7.705215139245147,TWOOPT,False,False
6118,8.65450070794276,TWOOPT,True,False
6119,8.408306714994696,TWOOPT,True,True
6120,7.777760059441692,TWOOPT,True,True
6121,7.777760059441692,TWOOPT,False,False
6122,7.6736794911634645,TWOOPT,True,True
6123,8.294019169662802,RELOCATE,True,False
6124,8.573823381226,TWOOPT,True,False
6125,8.516493988761592,RELOCATE,True,True
6126,8.51167292756091,TWOOPT,True,True
6127,8.404913116325684,TWOOPT,True,True
6128,7.827047577632689,RELOCATE,True,True
6129,8.429119162537113,RELOCATE,True,False
6130,8.394047192041809,RELOCATE,True,True
6131,8.16578259778582,RELOCATE,True,True
6132,8.08586335115438,TWOOPT,True,True
6133,8.182731229813587,TWOOPT,True,False
6134,8.324296216314739,TWOOPT,True,False
6135,8.292417313021653,TWOOPT,True,True
6136,8.403283031646243,TWOOPT,True,False
6137,8.184255962271484,TWOOPT,True,True
6138,7.323902057220107,TWOOPT,True,True
6139,7.789686296229192,TWOOPT,True,False
6140,7.729836857142315,TWOOPT,True,True
6141,7.818530385501087,RELOCATE,True,False
6142,7.86474585338126,TWOOPT,True,False
6143,8.99638245216974,TWOOPT,True,False
6144,8.166559873922855,TWOOPT,True,True
6145,7.995697866047985,TWOOPT,True,True
6146,8.127860598943009,RELOCATE,True,False
6147,8.830764018839847,RELOCATE,True,False
6148,8.216952916947292,RELOCATE,True,True
6149,8.300646802068298,TWOOPT,True,False
6150,8.300646802068298,TWOOPT,False,False
6151,7.738462566869476,RELOCATE,True,True
6152,7.753804512504187,TWOOPT,True,False
6153,8.454287292352852,TWOOPT,True,False
6154,8.49077816622766,TWOOPT,True,False
6155,7.888529738850826,TWOOPT,True,True
6156,7.713237041781035,TWOOPT,True,True
6157,8.236290897600547,RELOCATE,True,False
6158,7.979454438473486,TWOOPT,True,True
6159,8.015530625824864,TWOOPT,True,False
6160,8.05321140962431,TWOOPT,True,False
6161,7.669840198409521,TWOOPT,True,True
6162,7.6830820316484285,TWOOPT,True,False
6163,8.177218065539979,TWOOPT,True,False
6164,8.244487741512822,TWOOPT,True,False
6165,8.397111099856438,TWOOPT,True,False
6166,7.726565055889131,TWOOPT,True,True
6167,8.020830988925798,TWOOPT,True,False
6168,7.347417666855093,RELOCATE,True,True
6169,7.344837325987873,TWOOPT,True,True
6170,7.100457862226856,TWOOPT,True,True
6171,7.063918450693885,TWOOPT,True,True
6172,7.2759975120024265,RELOCATE,True,False
6173,7.2759975120024265,TWOOPT,False,False
6174,7.272396862605014,TWOOPT,True,True
6175,7.619936650161071,TWOOPT,True,False
6176,7.668285626220335,TWOOPT,True,False
6177,7.6229773060454615,TWOOPT,True,True
6178,7.696723899420511,RELOCATE,True,False
6179,7.587817572058151,RELOCATE,True,True
6180,7.542987486833987,TWOOPT,True,True
6181,7.500894390392977,TWOOPT,True,True
6182,7.236674577272531,TWOOPT,True,True
6183,8.302101022403226,TWOOPT,True,False
6184,8.441763739171094,RELOCATE,True,False
6185,8.23551910877454,TWOOPT,True,True
6186,8.322749248307003,TWOOPT,True,False
6187,8.159868328522558,TWOOPT,True,True
6188,8.028476176388919,TWOOPT,True,True
6189,8.049374631056107,TWOOPT,True,False
6190,7.915995411266502,TWOOPT,True,True
6191,7.811762473094914,TWOOPT,True,True
6192,7.774545127177773,RELOCATE,True,True
6193,7.774545127177773,TWOOPT,False,False
6194,7.218596734035728,TWOOPT,True,True
6195,7.185751264255909,TWOOPT,True,True
6196,7.682874320266228,TWOOPT,True,False
6197,7.682874320266228,TWOOPT,False,False
6198,7.567358995402969,RELOCATE,True,True
6199,7.107261065076084,TWOOPT,True,True
6200,7.070471407477362,TWOOPT,True,True
6201,7.37454619132482,TWOOPT,True,False
6202,7.464679782428723,TWOOPT,True,False
6203,7.534454600308393,TWOOPT,True,False
6204,7.295752318816911,RELOCATE,True,True
6205,7.264960908628987,TWOOPT,True,True
6206,7.701947139731031,TWOOPT,True,False
6207,6.737236840924028,TWOOPT,True,True
6208,6.79175910721762,TWOOPT,True,False
6209,7.27419955995292,TWOOPT,True,False
6210,6.904328587725702,RELOCATE,True,True
6211,6.304714759684941,TWOOPT,True,True
6212,6.2094803978165,TWOOPT,True,True
6213,6.599066908200733,TWOOPT,True,False
6214,6.78944902822537,TWOOPT,True,False
6215,6.277224048291212,TWOOPT,True,True
6216,6.277224048291212,TWOOPT,False,False
6217,6.3398325605963395,TWOOPT,True,False
6218,6.3398325605963395,TWOOPT,False,False
6219,6.427391331127337,TWOOPT,True,False
6220,6.427391331127337,TWOOPT,False,False
6221,6.729310286657766,TWOOPT,True,False
6222,6.729310286657766,TWOOPT,False,False
6223,6.891378405720111,RELOCATE,True,False
6224,6.891378405720111,TWOOPT,False,False
6225,7.749622760090036,TWOOPT,True,False
6226,8.086326543346996,TWOOPT,True,False
6227,7.6191277798529065,RELOCATE,True,True
6228,7.496169590102172,TWOOPT,True,True
6229,7.5222630300668225,TWOOPT,True,False
6230,7.848052571373465,TWOOPT,True,False
6231,7.8465158025199795,TWOOPT,True,True
6232,7.903510531051982,TWOOPT,True,False
6233,7.809551222100937,TWOOPT,True,True
6234,7.016534757966685,TWOOPT,True,True
6235,7.048958647877887,TWOOPT,True,False
6236,6.961000270479911,RELOCATE,True,True
6237,6.957876130493412,TWOOPT,True,True
6238,6.9142000610936885,TWOOPT,True,True
6239,7.086524740372642,TWOOPT,True,False
6240,7.086524740372642,TWOOPT,False,False
6241,7.344136086393785,TWOOPT,True,False
6242,7.3454833025039745,TWOOPT,True,False
6243,7.978963713653652,TWOOPT,True,False
6244,8.053508661589888,TWOOPT,True,False
6245,8.037668516752987,TWOOPT,True,True
6246,7.848376899002961,RELOCATE,True,True
6247,7.395546693587063,TWOOPT,True,True
6248,7.556890446582376,RELOCATE,True,False
6249,7.7494866988492666,TWOOPT,True,False
6250,6.97210100348692,TWOOPT,True,True
6251,6.935655597022622,TWOOPT,True,True
6252,7.164791266085295,TWOOPT,True,False
6253,7.164791266085295,TWOOPT,False,False
6254,6.711479848707876,TWOOPT,True,True
6255,6.57587882848742,RELOCATE,True,True
6256,6.822106342130651,TWOOPT,True,False
6257,6.845488611184518,TWOOPT,True,False
6258,6.528087999323006,TWOOPT,True,True
6259,7.541934052166999,TWOOPT,True,False
6260,7.5695487059563185,TWOOPT,True,False
6261,7.770815687140361,TWOOPT,True,False
6262,6.836595841775148,TWOOPT,True,True
6263,7.027606612085679,TWOOPT,True,False
6264,6.975610739239949,TWOOPT,True,True
6265,7.068134450699873,TWOOPT,True,False
6266,7.096418835874172,RELOCATE,True,False
6267,7.545984856732657,RELOCATE,True,False
6268,7.709860409388808,TWOOPT,True,False
6269,7.945034877489664,RELOCATE,True,False
6270,8.184780347241148,TWOOPT,True,False
6271,7.068669644729903,TWOOPT,True,True
6272,6.464238249516491,TWOOPT,True,True
6273,6.390851857041305,TWOOPT,True,True
6274,6.415797492154066,TWOOPT,True,False
6275,6.534143527779963,TWOOPT,True,False
6276,6.534143527779963,TWOOPT,False,False
6277,6.239048022517597,TWOOPT,True,True
6278,6.530836314812754,TWOOPT,True,False
6279,6.70216063351355,TWOOPT,True,False
6280,6.653901637877475,TWOOPT,True,True
6281,6.826139697723807,TWOOPT,True,False
6282,6.805206592388262,TWOOPT,True,True
6283,7.144386087174364,TWOOPT,True,False
6284,7.144386087174364,TWOOPT,False,False
6285,7.264777554443858,TWOOPT,True,False
6286,7.264777554443858,TWOOPT,False,False
6287,7.180423195256337,TWOOPT,True,True
6288,7.308245753466964,RELOCATE,True,False
6289,7.3001338220890135,TWOOPT,True,True
6290,7.259077234783617,TWOOPT,True,True
6291,7.260736753407231,TWOOPT,True,False
6292,7.428390707359883,RELOCATE,True,False
6293,7.284687616290543,TWOOPT,True,True
6294,7.444724408350299,RELOCATE,True,False
6295,7.873869167915916,RELOCATE,True,False
6296,7.873869167915916,TWOOPT,False,False
6297,7.823554311242513,TWOOPT,True,True
6298,7.428536447140443,RELOCATE,True,True
6299,7.428536447140443,RELOCATE,False,False
6300,7.639942340000881,RELOCATE,True,False
6301,7.639942340000881,TWOOPT,False,False
6302,7.471292314677402,TWOOPT,True,True
6303,7.471292314677402,TWOOPT,False,False
6304,7.435567828315028,TWOOPT,True,True
6305,7.60794320520481,TWOOPT,True,False
6306,7.60794320520481,RELOCATE,False,False
6307,8.652586057618587,RELOCATE,True,False
6308,7.966905436330016,TWOOPT,True,True
6309,7.746102109973458,TWOOPT,True,True
6310,8.230331489558665,TWOOPT,True,False
6311,8.230331489558665,RELOCATE,False,False
6312,8.230331489558665,RELOCATE,False,False
6313,8.535182558333322,TWOOPT,True,False
6314,7.744975777933711,TWOOPT,True,True
6315,7.945314524792936,RELOCATE,True,False
6316,7.882389506752185,TWOOPT,True,True
6317,7.720726198211182,TWOOPT,True,True
6318,7.75425344541082,TWOOPT,True,False
6319,7.959855970509343,TWOOPT,True,False
6320,7.874799112955687,TWOOPT,True,True
6321,8.647399217408868,TWOOPT,True,False
6322,8.443239173892886,TWOOPT,True,True
6323,8.435249514029234,TWOOPT,True,True
6324,8.505156369830361,TWOOPT,True,False
6325,8.175711208631697,TWOOPT,True,True
6326,8.163955318810569,TWOOPT,True,True
6327,8.163955318810569,TWOOPT,False,False
6328,8.163955318810569,TWOOPT,False,False
6329,8.295434326286397,TWOOPT,True,False
6330,8.37780827708498,TWOOPT,True,False
6331,8.778430114754983,TWOOPT,True,False
6332,8.459163358818673,TWOOPT,True,True
6333,8.505452532303664,TWOOPT,True,False
6334,8.66131144558296,TWOOPT,True,False
6335,9.3632031870859,TWOOPT,True,False
6336,9.466468358688457,RELOCATE,True,False
6337,9.440361098109605,TWOOPT,True,True
6338,9.435748320748932,TWOOPT,True,True
6339,9.440742142289523,TWOOPT,True,False
6340,7.9932943187831516,TWOOPT,True,True
6341,7.9932943187831516,RELOCATE,False,False
6342,7.983905796755187,TWOOPT,True,True
6343,8.343669937086986,TWOOPT,True,False
6344,8.246412755854088,TWOOPT,True,True
6345,8.319901814904801,RELOCATE,True,False
6346,8.586929624142833,RELOCATE,True,False
6347,8.566962541759372,TWOOPT,True,True
6348,8.280393176093185,TWOOPT,True,True
6349,8.284950773610852,TWOOPT,True,False
6350,9.087062575581367,TWOOPT,True,False
6351,9.719135999027419,TWOOPT,True,False
6352,9.719135999027419,TWOOPT,False,False
6353,9.912051705785434,TWOOPT,True,False
6354,8.029151962292254,RELOCATE,True,True
6355,8.10267521338443,TWOOPT,True,False
6356,8.10267521338443,RELOCATE,False,False
6357,8.767769038786495,TWOOPT,True,False
6358,8.685572327626529,RELOCATE,True,True
6359,8.805141633063124,TWOOPT,True,False
6360,8.879183559381099,TWOOPT,True,False
6361,8.634933701370809,RELOCATE,True,True
6362,8.067191139703274,TWOOPT,True,True
6363,8.456240180677256,RELOCATE,True,False
6364,8.492253324250688,TWOOPT,True,False
6365,8.500493455205358,TWOOPT,True,False
6366,8.500493455205358,TWOOPT,False,False
6367,8.013552985302647,RELOCATE,True,True
6368,8.727497329492326,TWOOPT,True,False
6369,7.821448798882084,RELOCATE,True,True
6370,8.34128605424982,RELOCATE,True,False
6371,7.954231911122842,TWOOPT,True,True
6372,8.016776265658702,TWOOPT,True,False
6373,8.016776265658702,TWOOPT,False,False
6374,7.697114744273701,TWOOPT,True,True
6375,7.763193158962291,TWOOPT,True,False
6376,7.731994881702407,TWOOPT,True,True
6377,7.177215424704901,TWOOPT,True,True
6378,7.256225022202003,TWOOPT,True,False
6379,7.25305046011091,TWOOPT,True,True
6380,7.337552528548633,RELOCATE,True,False
6381,7.337552528548633,RELOCATE,False,False
6382,8.052141387291252,TWOOPT,True,False
6383,7.5072887317014665,TWOOPT,True,True
6384,8.95846217913702,TWOOPT,True,False
6385,8.465456171556959,RELOCATE,True,True
6386,7.783492540251278,RELOCATE,True,True
6387,7.720284718375826,TWOOPT,True,True
6388,7.774058228620273,TWOOPT,True,False
6389,7.559879045340342,TWOOPT,True,True
6390,7.618006581270643,TWOOPT,True,False
6391,7.618006581270643,TWOOPT,False,False
6392,7.9678972225746385,RELOCATE,True,False
6393,9.157737708546394,RELOCATE,True,False
6394,8.352832112957714,TWOOPT,True,True
6395,8.30732019560573,TWOOPT,True,True
6396,8.548376123829465,RELOCATE,True,False
6397,8.946421119092012,RELOCATE,True,False
6398,8.426049845206334,RELOCATE,True,True
6399,7.60995608563013,RELOCATE,True,True
6400,7.227056284327305,TWOOPT,True,True
6401,7.321995408679339,TWOOPT,True,False
6402,7.321995408679339,TWOOPT,False,False
6403,7.375223752557536,TWOOPT,True,False
6404,7.447130006607281,TWOOPT,True,False
6405,7.62799558626187,TWOOPT,True,False
6406,7.677372794727554,TWOOPT,True,False
6407,7.672853095633474,TWOOPT,True,True
6408,7.672853095633474,RELOCATE,False,False
6409,7.690056431459972,TWOOPT,True,False
6410,6.952357298070066,TWOOPT,True,True
6411,6.952357298070066,TWOOPT,False,False
6412,6.959822621370193,TWOOPT,True,False
6413,7.757127279252569,TWOOPT,True,False
6414,7.717903127879547,TWOOPT,True,True
