file,initial,TWOOPT weight,RELOCATE weight,GLOBAL_RELOCATE weight,GLOBAL_EXCHANGE weight,iterations,target costfunction,cost (final solution),costs per MURMEL (final solution),cost (initial solution),costs per MURMEL (initial solution),costfunction 2 (no target),cost 2 (best solution),Tmin,Tmax,runtime (s),two opts,two opts with improvement,relocates,relocates with improvement,global relocates,global relocates with improvement,global exchanges,global exchanges with improvement
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3330.329336875,"[844.9272531250001, 789.33785875, 707.0542250000001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1534.6818672839506,0.01,50.0,4.55,328,190,49,30,12,7,560,327
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,2934.679336875,"[703.488464375, 652.487253125, 696.343619375]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1277.9153549382715,0.01,50.0,4.6,463,275,65,37,5,3,614,368
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3437.4393368750007,"[854.9572531250001, 807.6972531250001, 773.3548306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1552.8917438271606,0.01,50.0,4.55,389,219,52,30,0,0,523,314
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3306.059336875,"[827.0772531250001, 883.3472531250001, 791.0348306250002]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1604.4349537037037,0.01,50.0,4.59,451,247,66,39,7,5,514,312
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3013.519336875,"[948.4584643750001, 613.7260418750001, 637.0148306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1722.6684413580244,0.01,50.0,4.56,410,239,53,35,10,7,667,380
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3433.939336875,"[804.97785875, 1338.2763375, 454.7651406250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2430.587962962963,0.01,200.0,4.49,1259,655,250,118,145,71,1702,899
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3333.2793368750004,"[707.223619375, 925.6784643750001, 958.1472531250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1740.237422839506,0.01,200.0,4.61,1183,631,224,120,134,58,1625,860
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3243.709336875,"[782.879675625, 770.639675625, 812.9599856250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1476.4655092592593,0.01,200.0,4.61,1257,695,249,124,125,64,1644,868
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3319.119336875,"[650.27059125, 808.382098125, 872.8066475]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1585.2706790123457,0.01,200.0,4.56,1171,655,228,122,157,81,1708,901
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3648.2193368750004,"[1272.9969431250001, 741.73785875, 542.144535]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2312.0979166666666,0.01,200.0,4.64,1191,636,274,139,132,67,1662,909
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3473.869336875,"[879.099675625, 589.06816875, 1038.5614925]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1886.3243827160493,0.01,200.0,4.56,1217,646,228,127,136,71,1643,888
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3271.0893368750003,"[567.8199856250001, 1005.9214925000001, 816.87785875]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1827.06512345679,0.01,200.0,4.6,1193,624,246,120,131,62,1689,907
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3508.8693368750005,"[536.3675631250001, 1013.2302812500001, 1090.4114925000001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1980.460185185185,0.01,200.0,4.55,1167,595,233,111,157,87,1697,931
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3308.8893368750005,"[593.321196875, 952.878464375, 807.699675625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1730.6931327160491,0.01,200.0,4.55,1182,644,268,141,138,63,1635,883
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3382.7993368750003,"[1208.9075487500002, 524.80938, 890.6524081250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2195.751697530864,0.01,200.0,4.51,1195,598,277,151,150,84,1616,841
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3272.5493368750003,"[873.489675625, 773.6960418750001, 703.313619375]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1586.5976080246912,0.01,200.0,4.6,1192,654,235,118,142,65,1680,875
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3675.449336875,"[1097.209675625, 691.0730137500001, 891.6766475000001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1992.7704475308642,0.01,200.0,4.6,1107,563,235,101,123,68,1694,921
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3272.6793368750004,"[1074.264520625, 836.5990700000001, 535.34574625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1951.2315586419752,0.01,200.0,4.61,1261,654,249,134,168,92,1654,887
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3342.9093368750005,"[847.98785875, 874.3366475, 705.0148306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1588.0484567901233,0.01,200.0,4.55,1167,577,237,128,136,80,1747,945
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3499.689336875,"[582.093929375, 847.653309375, 1187.312098125]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2156.414583333333,0.01,200.0,4.51,1220,630,254,124,140,63,1662,897
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3248.319336875,"[745.643619375, 783.38543625, 886.0702812500001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1609.4489197530863,0.01,200.0,4.58,1192,639,254,127,143,67,1677,886
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3527.7793368750004,"[888.4490700000001, 702.8042250000001, 871.1060418750001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1613.7296296296295,0.01,200.0,4.59,1175,622,217,118,127,68,1722,909
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,2934.2593368750004,"[1034.994520625, 405.129985625, 679.0048306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1879.935262345679,0.01,200.0,4.54,1215,639,253,120,144,70,1714,948
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3276.8893368750005,"[519.7099856250001, 780.8348306250001, 1006.7745206250002]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1828.7006944444443,0.01,200.0,4.58,1192,611,259,113,147,78,1754,955
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3169.969336875,"[653.50301375, 748.369675625, 845.7766475000001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1536.1966049382715,0.01,200.0,4.56,1214,663,243,120,129,64,1750,943
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3382.679336875,"[463.94816875, 1181.364520625, 994.8666475]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2145.6760030864198,0.01,200.0,4.55,1276,679,276,142,119,53,1641,864
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3447.609336875,"[1482.786633125, 601.479985625, 426.71271812500004]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2693.2176697530863,0.01,200.0,4.55,1316,691,275,141,138,67,1683,902
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3535.779336875,"[664.383619375, 1145.152098125, 735.613619375]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2079.8713734567896,0.01,200.0,4.56,1122,586,248,127,147,73,1778,950
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3539.9393368750007,"[441.16453500000006, 1418.17997125, 774.2048306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2575.753858024691,0.01,200.0,4.57,1283,678,227,113,155,76,1608,908
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3330.6493368750007,"[1199.8969431250002, 543.339985625, 687.502408125]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2179.3818672839507,0.01,200.0,4.54,1199,636,237,119,129,66,1633,865
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3221.019336875,"[761.7984643750001, 620.523619375, 886.4072531250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1609.9905092592592,0.01,200.0,4.59,1204,629,233,100,119,61,1628,895
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3636.349336875,"[379.621506875, 1161.983915, 1186.463915]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2154.9067901234566,0.01,200.0,4.55,1247,667,263,149,144,70,1694,889
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3252.3093368750006,"[825.889675625, 574.9575631250001, 978.552098125]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1777.402237654321,0.01,200.0,4.51,1154,620,250,147,118,64,1687,907
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,2949.4493368750004,"[611.002408125, 724.2248306250001, 793.422098125]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1441.2911265432099,0.01,200.0,4.56,1175,606,226,109,133,73,1745,923
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3152.8393368750003,"[961.8933093750001, 473.6387743750001, 827.9272531250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1747.178935185185,0.01,200.0,4.57,1229,661,240,113,124,68,1655,874
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3694.5893368750003,"[830.13543625, 870.7648306250001, 919.8990700000002]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1670.8283950617283,0.01,200.0,4.57,1112,603,254,134,116,51,1657,850
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3176.509336875,"[1024.282098125, 480.77756312500003, 856.3196756250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1860.4269290123457,0.01,200.0,4.52,1293,664,250,139,155,73,1674,877
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3552.229336875,"[898.6520981250001, 895.75543625, 748.0218025]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1632.340509259259,0.01,200.0,4.59,1198,655,256,135,147,68,1696,904
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3269.2693368750006,"[1133.4269431250002, 824.6948306250001, 510.867563125]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2058.7028549382717,0.01,200.0,4.54,1214,648,237,121,138,74,1726,909
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3354.2893368750006,"[1170.8281543750002, 972.942098125, 284.419084375]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2126.6277006172836,0.01,200.0,4.53,1251,671,267,138,135,66,1565,813
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3190.409336875001,"[684.6148306250001, 853.4296756250001, 813.4748306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1550.1778549382716,0.01,200.0,4.58,1171,611,259,131,117,49,1667,891
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3747.2193368750004,"[1247.489675625, 611.339985625, 800.5596756250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2265.6099537037035,0.01,200.0,4.56,1161,621,250,124,154,75,1716,919
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3333.969336875,"[653.1624081250001, 953.730886875, 820.9560418750001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1732.3002314814812,0.01,200.0,4.56,1210,632,238,121,158,78,1700,922
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3458.1093368750007,"[912.079675625, 768.0799856250001, 831.329675625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1656.6593364197531,0.01,200.0,4.56,1203,657,249,125,155,73,1634,881
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3328.3693368750005,"[987.5645206250001, 1013.0639150000001, 363.30090125000004]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1840.0919753086418,0.01,200.0,4.49,1234,663,217,105,140,69,1730,895
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3548.519336875,"[878.92785875, 447.11514062500004, 1189.1863375]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,2159.908950617284,0.01,200.0,4.55,1208,602,242,129,126,74,1748,950
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3163.5793368750005,"[781.8548306250001, 801.237253125, 764.007253125]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1455.3608796296296,0.01,200.0,4.55,1200,634,257,133,138,72,1807,947
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3443.659336875,"[748.1948306250001, 975.489675625, 787.1248306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1771.7827932098764,0.01,200.0,4.61,1152,624,276,128,123,63,1619,870
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3464.769336875,"[489.787563125, 988.582098125, 993.339675625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1804.1902006172838,0.01,200.0,4.54,1258,682,256,133,145,65,1699,894
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3419.519336875,"[781.3448306250001, 1004.3902812500002, 801.9142250000001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1824.263734567901,0.01,200.0,4.54,1152,603,266,137,132,69,1733,905
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3235.1093368750003,"[561.529985625, 838.472098125, 916.8372531250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1665.237422839506,0.01,200.0,4.57,1183,651,229,114,119,59,1612,839
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3347.829336875,"[586.3505912500001, 904.772098125, 935.1966475]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1698.5422839506173,0.01,200.0,4.62,1162,613,244,122,136,62,1712,925
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3312.0293368750004,"[1082.250886875, 838.8096756250001, 442.18877437500004]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1965.6335648148147,0.01,200.0,4.55,1235,649,269,140,142,68,1743,948
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3580.509336875,"[830.982408125, 1015.099675625, 916.3272531250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1843.69637345679,0.01,200.0,4.55,1210,660,231,116,138,72,1657,894
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,30000,ENERGY_CONSUMPTION,3546.579336875,"[759.0748306250001, 766.722408125, 1000.992098125]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1818.1429783950616,0.01,200.0,4.63,1156,618,244,119,141,76,1696,897
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3252.079336875,"[685.2972531250001, 603.017253125, 720.144830625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1308.0747685185186,0.01,10.0,16.68,501,273,45,31,0,0,146,104
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3302.539336875,"[856.487253125, 643.4772531250001, 655.8848306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1555.6695216049382,0.01,10.0,16.4,469,268,44,25,0,0,171,116
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3436.1093368750003,"[753.9772531250001, 802.0872531250001, 699.0648306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1456.9040895061728,0.01,10.0,16.38,470,267,38,20,0,0,168,109
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3248.6393368750005,"[693.6266475, 610.15785875, 764.6848306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1388.9389660493828,0.01,10.0,16.27,499,285,42,23,1,1,178,119
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3651.209336875,"[912.07785875, 537.3966475, 632.7648306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1656.6072530864199,0.01,10.0,18.58,517,309,44,27,1,1,126,85
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3133.1493368750002,"[714.7072531250001, 631.237253125, 502.54483062500003]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1298.2621141975308,0.01,10.0,16.55,485,277,42,26,0,0,180,119
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3458.889336875,"[817.0472531250001, 731.027253125, 541.644830625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1484.0645833333333,0.01,10.0,16.3,534,309,40,28,2,0,76,55
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3442.739336875,"[755.8472531250001, 720.997253125, 660.9848306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1372.9534722222222,0.01,10.0,18.6,479,282,51,35,5,4,173,108
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3401.3193368750008,"[782.877253125, 705.1872531250001, 593.4948306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1422.0275462962964,0.01,10.0,16.22,529,308,36,20,0,0,123,85
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3504.779336875001,"[740.5472531250001, 791.5472531250001, 749.0448306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1437.768287037037,0.01,10.0,16.33,484,268,36,20,2,2,146,99
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3559.999336875,"[714.5372531250001, 751.9372531250001, 654.6948306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1365.8547067901234,0.01,10.0,16.32,525,304,47,26,0,0,180,108
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3521.6493368750002,"[923.637253125, 728.647253125, 683.2548306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1677.5831018518518,0.01,10.0,16.36,436,265,35,25,4,1,157,85
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3431.419336875,"[708.4172531250001, 741.0572531250001, 700.2548306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1346.1016203703703,0.01,10.0,16.33,538,310,37,23,2,2,135,94
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3254.619336875,"[750.237253125, 676.117253125, 684.274830625]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1362.768287037037,0.01,10.0,16.25,505,291,28,16,0,0,161,108
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3415.6393368750005,"[878.247253125, 797.8372531250001, 585.8448306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1595.1756944444444,0.01,10.0,16.24,456,270,34,26,3,3,170,104
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3331.539336875,"[711.1366475, 701.78785875, 661.4948306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1291.7521604938272,0.01,10.0,16.29,444,260,42,29,8,6,150,94
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3113.5693368750003,"[571.5672531250001, 651.4672531250001, 734.9348306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1334.9266203703703,0.01,10.0,16.32,579,311,38,28,0,0,125,88
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3434.6793368750004,"[865.3272531250001, 716.5772531250001, 676.1148306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1571.7189043209876,0.01,10.0,16.29,556,324,40,19,0,0,151,98
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3345.6493368750007,"[780.3272531250001, 732.5572531250001, 676.6248306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1417.3979166666666,0.01,10.0,16.33,476,266,34,22,2,1,214,144
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3309.739336875,"[716.5772531250001, 648.747253125, 686.4848306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1301.657175925926,0.01,10.0,16.22,433,254,41,24,0,0,183,120
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3700.249336875,"[887.9372531250001, 912.9272531250001, 800.2148306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1658.1386574074074,0.01,10.0,16.4,436,259,38,26,3,3,170,109
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3409.3493368750005,"[810.4172531250001, 694.987253125, 718.1048306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1472.0275462962964,0.01,10.0,18.46,521,300,45,22,0,0,173,104
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3348.019336875,"[816.199675625, 725.2460418750001, 571.053619375]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1482.585262345679,0.01,10.0,16.32,476,261,36,15,7,4,171,121
example_problems/ch130.tsp,SWEEP_HEURISTIC_MA,4.0,1.0,1.0,4.0,100000,ENERGY_CONSUMPTION,3213.6493368750002,"[724.397253125, 721.3372531250001, 743.2648306250001]",5969.369336875,"[1027.1672531250001, 1039.067253125, 788.144830625]",TIME,1350.0500771604939,0.01,10.0,16.28,493,291,36,24,3,3,202,132
