file,initial,TWOOPT weight,RELOCATE weight,GLOBAL_RELOCATE weight,GLOBAL_EXCHANGE weight,iterations,target costfunction,cost (final solution),costs per MURMEL (final solution),cost (initial solution),costs per MURMEL (initial solution),costfunction 2 (no target),cost 2 (best solution),Tmin,Tmax,runtime (s),two opts,two opts with improvement,relocates,relocates with improvement,global relocates,global relocates with improvement,global exchanges,global exchanges with improvement
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2932.75270375,"[603.1672675000001, 1341.48938, 522.0760562500001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2436.0049382716047,0.1,200.0,13.48,3901,1957,2125,1054,390,163,3704,1868
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2742.1927037500004,"[733.9009012500001, 237.66423937500002, 1204.977563125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2188.1300154320984,0.1,200.0,13.27,3763,1931,2052,991,431,193,3798,1925
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2556.27270375,"[188.533028125, 1169.787563125, 599.0921125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2124.2411265432097,0.1,200.0,13.22,4358,2217,2355,1160,417,186,3826,1944
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2670.01270375,"[724.384535, 950.3127181250001, 315.185450625]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1725.6565586419752,0.1,200.0,13.45,3951,1994,2239,1128,376,179,3952,2002
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2546.0527037500005,"[1223.8505912500002, 34.681816875, 598.750295625]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2222.4649691358027,0.1,200.0,13.37,4006,2029,2078,1008,532,178,3934,1976
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2631.32270375,"[709.9302956250001, 822.637873125, 460.2045350000001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1493.7386574074073,0.1,200.0,13.45,3817,1916,2297,1118,400,193,3833,1986
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2727.01270375,"[858.1745350000001, 475.835450625, 884.862718125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1606.829398148148,0.1,200.0,13.38,3864,1877,2244,1169,363,193,4013,2048
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2714.85270375,"[999.102718125, 139.743028125, 1175.0569575000002]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2133.780555555555,0.1,200.0,13.48,5384,2691,2148,1040,413,188,3842,1947
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2758.8727037500003,"[103.7024225, 969.0127181250001, 1210.417563125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2198.006558641975,0.1,200.0,13.71,4177,2128,2163,1047,503,217,3760,1867
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2606.40270375,"[147.73726750000003, 653.487873125, 1116.407563125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2027.327546296296,0.1,200.0,13.47,4626,2366,2925,1429,370,188,3656,1807
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2564.5127037500006,"[1226.5724081250003, 85.8524225, 590.587873125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2227.455324074074,0.1,200.0,13.38,4138,2138,2333,1151,469,179,4172,2138
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2711.54270375,"[596.5396900000001, 1157.375140625, 532.107873125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2101.64637345679,0.1,100.0,13.22,2374,1194,1123,556,142,78,2306,1180
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2467.8327037500003,"[1026.137563125, 740.8721125, 160.823028125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1863.4386574074072,0.1,100.0,13.46,2744,1409,1143,545,231,76,2076,1021
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2616.61270375,"[992.6421125, 536.870295625, 505.25029562500004]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1802.4799382716046,0.1,100.0,13.63,2457,1237,1246,627,120,63,2246,1131
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2748.98270375,"[651.7896900000001, 1075.777563125, 436.055450625]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1953.5621141975307,0.1,100.0,13.49,2597,1263,1208,593,144,73,2168,1074
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2820.15270375,"[586.1654506250001, 950.825140625, 799.8621125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1726.64637345679,0.1,100.0,13.59,2420,1207,1145,556,108,64,2251,1147
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2642.53270375,"[487.737873125, 680.0121125, 821.112718125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1491.0886574074073,0.1,100.0,13.42,2413,1246,1127,550,117,55,2207,1080
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2654.3727037500003,"[960.5102956250001, 336.607873125, 819.4145350000001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1744.1111882716048,0.1,100.0,13.59,2378,1217,1165,566,125,67,2254,1123
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2563.05270375,"[649.585140625, 1164.515140625, 129.0324225]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2114.6093364197527,0.1,100.0,13.37,2801,1388,1208,596,168,82,2433,1229
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2711.39270375,"[793.7421125, 689.360295625, 658.5902956250001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1441.3688271604935,0.1,100.0,13.53,2417,1226,1072,538,125,77,2077,1057
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2674.4127037499998,"[1245.269985625, 400.525450625, 501.84726750000004]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2261.3420524691355,0.1,100.0,13.27,2617,1324,1174,536,148,73,2129,1078
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2713.9027037500005,"[782.5209012500001, 542.3072675000001, 933.3145350000001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1694.8277777777778,0.1,100.0,13.64,2239,1154,1085,526,133,66,2246,1131
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2667.47270375,"[232.56302812500002, 1177.2669575, 762.462718125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2137.7929012345676,0.1,100.0,13.44,5369,2327,1147,552,125,69,2002,1016
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2463.93270375,"[399.50545062500004, 1060.9918025, 340.855450625]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1926.8095679012345,0.1,100.0,13.52,3372,1694,1434,699,134,71,2188,1111
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2512.8927037500002,"[1110.46059125, 332.355450625, 439.626661875]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2016.600771604938,0.1,100.0,13.4,3109,1511,1373,671,148,66,2231,1142
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2721.95270375,"[753.10969, 851.882718125, 807.000295625]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1546.9528549382715,0.1,100.0,13.33,2337,1150,977,488,115,63,2235,1134
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2633.61270375,"[269.28787312500003, 937.734535, 849.3302956250001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1702.8524691358025,0.1,100.0,13.35,2637,1321,1183,604,149,75,2103,1071
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2586.11270375,"[1037.697563125, 157.5924225, 996.8927181250001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1884.426311728395,0.1,100.0,13.44,2499,1227,951,487,151,75,2166,1126
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2595.6427037500002,"[899.6545350000001, 994.0051406250001, 107.44302812500001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1805.041435185185,0.1,100.0,13.18,3018,1532,1017,482,114,59,2214,1089
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2635.04270375,"[1285.727563125, 683.072718125, 47.942422500000006]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2334.7349537037035,0.1,100.0,13.62,2367,1149,1046,535,136,74,2354,1181
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2710.4827037500004,"[827.0645350000001, 733.0502956250001, 710.267873125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1501.9265432098766,0.1,100.0,13.46,2244,1127,1096,535,122,62,2316,1160
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2720.02270375,"[756.001506875, 520.380295625, 749.20090125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1372.8385030864197,0.1,100.0,13.72,2283,1134,1022,491,111,57,2209,1140
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2683.30270375,"[880.612718125, 257.04726750000003, 1112.8327181250002]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2020.7182870370368,0.1,100.0,13.58,2481,1244,1116,550,129,67,2201,1100
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2630.26270375,"[409.8772675, 839.6427181250001, 860.722718125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1563.0022376543209,0.1,100.0,13.39,2488,1265,1164,568,128,68,2210,1103
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2568.6827037499997,"[650.260295625, 1257.169985625, 85.3424225]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2282.9469907407406,0.1,100.0,13.31,2790,1411,916,469,134,70,2209,1139
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2566.3327037500003,"[982.955140625, 347.484845, 673.212718125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1784.9797067901234,0.1,100.0,13.15,2865,1493,1262,595,121,60,2017,1028
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2690.5227037500003,"[633.257873125, 814.3127181250001, 692.4221125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1478.7429783950615,0.1,100.0,13.61,2187,1094,1037,532,111,52,2227,1145
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2568.02270375,"[514.76847875, 902.8845350000001, 540.43969]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1639.580864197531,0.1,100.0,13.43,2297,1216,989,469,125,66,2221,1151
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2676.5927037500005,"[1008.4575631250001, 61.54242250000001, 974.7927181250001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1831.3398919753085,0.1,100.0,13.13,2885,1479,1123,550,132,66,2322,1177
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2686.5927037499996,"[203.664845, 614.727873125, 1493.979985625]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2712.8852623456787,0.1,100.0,13.39,3028,1522,1239,587,221,67,2280,1179
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2777.89270375,"[1022.055140625, 801.8996900000001, 581.067873125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1855.967361111111,0.1,100.0,13.31,2469,1241,1120,541,127,59,2254,1149
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2672.60270375,"[15.641211250000001, 1415.441196875, 502.53029562500006]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2570.3162808641973,0.1,100.0,13.7,2491,1272,1207,585,1831,72,2310,1197
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2557.8827037500005,"[899.6569575000001, 976.4933237500001, 47.772422500000005]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1773.1992283950617,0.1,100.0,13.35,2821,1431,1035,494,187,92,1985,1012
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2718.1927037500004,"[577.6702956250001, 1047.3802956250001, 587.7021125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1901.827237654321,0.1,100.0,13.3,2295,1152,1056,525,135,63,2284,1168
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2530.7227037500006,"[688.1696900000001, 592.12332375, 566.7896900000001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1249.6382716049382,0.1,100.0,13.59,2407,1233,1178,580,129,52,2346,1177
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2677.05270375,"[652.297873125, 1003.5251406250001, 396.44969000000003]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1822.3253858024689,0.1,100.0,13.29,2422,1250,1106,529,135,69,2242,1134
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2675.5827037500003,"[1183.385140625, 159.293028125, 950.3145350000001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2148.8685956790123,0.1,100.0,13.35,2436,1238,954,464,184,61,2199,1114
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2484.75270375,"[1351.00938, 82.283028125, 523.610295625]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2453.288888888889,0.1,100.0,13.17,3048,1535,1188,598,317,99,2335,1161
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2755.41270375,"[425.175450625, 984.315140625, 820.7721125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1787.4488425925924,0.1,100.0,13.38,2671,1362,1207,584,140,64,2413,1228
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2831.23270375,"[898.6351406250001, 790.84969, 639.547873125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1631.8932870370368,0.1,100.0,13.54,2267,1111,1131,560,127,60,2338,1158
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2698.85270375,"[1043.135140625, 279.484239375, 1023.0733237500001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1894.2389660493825,0.1,100.0,13.67,3367,1654,1245,630,131,60,2155,1096
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2643.55270375,"[299.03787312500003, 889.4545350000001, 805.980295625]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1615.1981481481482,0.1,100.0,13.4,2588,1349,1327,672,103,59,2268,1119
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2694.66270375,"[452.88726750000006, 785.585140625, 835.730295625]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1517.5679783950616,0.1,100.0,13.44,2345,1210,1098,516,140,77,2338,1189
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2615.01270375,"[839.4745350000001, 927.0251406250001, 156.233028125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1683.4364969135802,0.1,100.0,13.17,3996,2022,861,423,237,67,2257,1144
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2675.78270375,"[735.602718125, 181.2224225, 1146.327563125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2081.648533950617,0.1,100.0,13.18,2679,1356,997,498,187,75,2240,1110
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2688.28270375,"[1108.752718125, 1021.545140625, 159.464845]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2013.3108796296294,0.1,100.0,13.34,2623,1314,1119,568,110,54,2339,1185
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2607.3827037500005,"[277.275450625, 1035.311506875, 853.0757462500001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1879.9372685185185,0.1,100.0,13.41,2617,1362,1278,617,153,78,2086,1029
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2614.5427037500003,"[826.5527181250001, 749.5402956250001, 429.59969]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1500.9652006172837,0.1,100.0,13.41,2471,1260,1282,608,139,71,2342,1163
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2750.71270375,"[710.2702956250001, 1250.537563125, 373.83484500000003]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2270.846064814815,0.1,100.0,13.23,3039,1507,1302,586,152,73,2169,1103
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2694.38270375,"[720.642718125, 675.757873125, 662.6721125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1308.6812499999999,0.1,100.0,13.39,2283,1174,1081,548,117,54,2099,1045
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2819.2727037500003,"[924.3027181250001, 845.4221125, 727.437873125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1678.434336419753,0.1,100.0,14.07,2393,1167,1053,521,122,58,2371,1193
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2641.61270375,"[639.890295625, 606.2321125, 810.4002956250001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1471.580324074074,0.1,50.0,13.6,1439,727,482,234,26,15,984,509
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2728.8027037500005,"[589.567873125, 599.9421125, 882.6527181250001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1602.8170524691357,0.1,50.0,13.42,1255,634,499,261,27,17,1062,539
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2698.04270375,"[890.1327181250001, 624.7621125, 817.027873125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1616.3972993827158,0.1,50.0,13.91,1424,723,462,222,26,14,1082,541
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2665.21270375,"[369.419084375, 836.4127181250001, 870.24090125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1580.2341049382715,0.1,50.0,13.43,1451,734,506,256,44,26,1108,551
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2573.0227037500003,"[637.342718125, 849.502718125, 380.1272675]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1542.6318672839504,0.1,50.0,13.44,1554,783,597,291,52,29,1054,571
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2654.52270375,"[423.98666187500004, 1172.50574625, 384.38029562500003]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2129.127314814815,0.1,50.0,13.51,1361,710,484,235,53,30,1133,587
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2559.2627037500006,"[558.8027181250001, 767.3902956250001, 542.13969]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1393.4939043209874,0.1,50.0,13.38,1276,645,440,201,36,18,1026,520
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2664.1727037500004,"[1021.5469575000001, 883.500295625, 268.26545062499997]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1855.0768518518519,0.1,50.0,13.58,1779,899,465,222,44,20,958,487
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2730.91270375,"[394.0672675, 975.1327181250001, 806.322718125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1770.7182870370368,0.1,50.0,13.41,1314,672,536,258,53,26,1116,576
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2699.3327037500003,"[835.9002956250001, 936.0345350000001, 528.877873125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1699.7660493827161,0.1,50.0,13.34,1559,764,508,238,37,19,1170,602
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2734.20270375,"[636.49090125, 1083.595140625, 420.92666187500004]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1967.6957561728393,0.1,50.0,13.5,1321,673,413,202,38,19,1064,529
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2682.6327037500005,"[603.8521125, 524.457873125, 902.5427181250001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1638.9281635802467,0.1,50.0,13.45,1217,625,432,206,35,13,1112,579
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2617.07270375,"[255.00726750000004, 1148.022718125, 620.852718125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2084.6071759259257,0.1,50.0,13.67,1577,814,629,299,76,33,1106,561
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2687.86270375,"[809.0402956250001, 768.407873125, 595.524535]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1469.1111882716048,0.1,50.0,13.42,1360,701,495,236,34,20,1075,548
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2529.30270375,"[528.87969, 611.1627181250001, 803.0902956250001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1458.3087191358024,0.1,50.0,13.58,1366,683,551,254,34,24,777,387
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2657.95270375,"[485.01787312500005, 1135.954535, 505.0802956250001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,2062.7290123456787,0.1,50.0,13.46,1651,835,608,307,58,37,1064,535
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2699.61270375,"[768.753929375, 844.0602956250001, 588.37847875]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1532.6914351851851,0.1,50.0,13.5,1323,679,454,216,52,27,1083,542
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2556.18270375,"[632.072718125, 575.4602956250001, 668.7896900000001]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1214.453086419753,0.1,50.0,13.51,1265,651,495,245,43,25,1043,524
berlin52.tsp,SWEEP_HEURISTIC_MA,4.0,4.0,1.0,4.0,100000,ENERGY_CONSUMPTION,2606.77270375,"[862.9327181250001, 419.0621125, 704.317873125]",5071.58270375,"[960.851506875, 1081.211506875, 1111.9796900000001]",TIME,1567.0145833333331,0.1,50.0,13.39,1571,815,526,252,32,10,1091,540
